user_id,community_id,most_common_party,all_parties
496948669,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1376512162789740559,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
500983691,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1572875745315229698,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
860577649504256002,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1328451335495307264,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
4317526355,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1523723584950185988,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
767783102,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
3004289693,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1354477753538650113,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
261910864,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
3399782626,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
406948594,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
65444000,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1427559614833385472,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
900429062,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
280242927,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
932393936,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
390040304,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1463877868929302532,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
973895544195178496,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
578852898,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1008915913,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
849917776009547777,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1384254345089142787,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
2382643627,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1557993557016944640,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
619760452,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
869844921716543489,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
394274603,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1176512524713451521,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1429137373422620676,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
423048951,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
2589309643,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1035546902,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
307536761,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1244986100331970304,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
2798929899,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
957743786628665344,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1244581200,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1267168744792641536,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
531582375,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1197095222267830273,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
99702635,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
